,max depth,accuracy,std
0,5.0,0.705827899073592,0.059291175835684495
1,10.0,0.7333898310709882,0.05344094491597811
2,15.0,0.7568891324841557,0.0376269140966168
3,20.0,0.770640473396011,0.030047473943531796
4,25.0,0.7748762090073751,0.024273489681536545
5,30.0,0.7745857817875301,0.023174494580742257
6,35.0,0.7753983517068483,0.023556309941622923
7,40.0,0.7753402965153963,0.023536100367860566
8,45.0,0.7756305049182078,0.021391279210664516
9,50.0,0.7754561206147162,0.02170648931195273
10,55.0,0.7753983011850669,0.023304632207621145
11,60.0,0.774876276278597,0.023403765464360335
12,65.0,0.7763266279031839,0.022898571101878006
13,70.0,0.7752239842699944,0.02259552626166822
14,75.0,0.77632664469169,0.023031155739074546
15,80.0,0.7748766129862983,0.024052025603818104
16,85.0,0.7762108037647981,0.02358654893365131
17,90.0,0.7771389621485973,0.023015854608088866
18,95.0,0.7752821740527225,0.020659240230347403
