,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.795407145410455,0.38396432718930007,0.3809207616915248,0.43242314145108884,0.5084435050479185
std,0.14043283777989693,0.1417632838760697,0.22221164008604558,0.18337826108771507,0.1285344496335669
min,0.5915319364895236,0.20899648182275088,0.12303342275067063,0.240266802001015,0.34869043862417165
25%,0.7588464392718826,0.3319457743032239,0.2442835922807276,0.3002086563362159,0.4321841436814178
50%,0.8464415928179989,0.3858061040749595,0.38656388973313627,0.42731501374667685,0.5344279840365623
75%,0.8830022989565713,0.4378246569610357,0.5232010591439336,0.5595294988615498,0.610687345403063
max,0.8972134595162986,0.5552486187845304,0.6275218445491559,0.6347957363099868,0.6162276134943774
