,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.8403835826740959,0.49687133596030597,0.3150555948825339,0.35401421166943736,0.3826424874015191
std,0.10536370371127049,0.11236468496002501,0.27066382697591357,0.26089653024739845,0.20669134995989227
min,0.737867412532509,0.3721353219352492,0.14487953285244615,0.19024485990480397,0.19582055214723926
25%,0.7583501712735101,0.42229371402656435,0.15629643385430494,0.20684543376709344,0.2739601453809145
50%,0.8342376618013441,0.49663308848324506,0.19951320331412287,0.2419232987016767,0.3295300872005965
75%,0.9162710732019298,0.5712107104169866,0.3582723643423518,0.3890920766040206,0.4382124292212012
max,0.9551915945611866,0.6220838449394843,0.7163164400494437,0.7419653893695921,0.6756892230576441
