,max depth,accuracy,std
0,5.0,0.7117296485614635,0.05793476120460589
1,10.0,0.7892880870586284,0.029890321107121868
2,15.0,0.8325522181529287,0.02207286319906464
3,20.0,0.844420198439894,0.015115207819600348
4,25.0,0.8445138746415116,0.015203351002227602
5,30.0,0.8447007032262851,0.014832271627467638
6,35.0,0.8452616254959906,0.01480240927865869
7,40.0,0.8442331515974282,0.01578271180653646
8,45.0,0.8455412572516117,0.016889877317568643
9,50.0,0.8449806841942145,0.01654395436176151
10,55.0,0.8469433010166444,0.014181611359744627
11,60.0,0.846382553353093,0.01438082316402536
12,65.0,0.8441399555627338,0.014968175005158423
13,70.0,0.8439534761902683,0.013665888634025847
14,75.0,0.8461958557229348,0.013640274842912385
15,80.0,0.8457285660033088,0.01353516064727392
16,85.0,0.8442335008097361,0.015086323465682205
17,90.0,0.8443267841475073,0.01536812702880891
18,95.0,0.8477840732996634,0.01569978599764388
