,max depth,accuracy,std
0,5.0,0.6857773052534673,0.052906799664571826
1,10.0,0.7250607178428767,0.054586227625303456
2,15.0,0.7710350390239447,0.03821432391095027
3,20.0,0.7929212512125555,0.025468419306152786
4,25.0,0.798118502936344,0.020932536801497488
5,30.0,0.7994185524121057,0.016005030849622095
6,35.0,0.7975200014877677,0.02085571136437163
7,40.0,0.7971196016377426,0.018520211484954502
8,45.0,0.7976197516127052,0.019517189349776386
9,50.0,0.7982194520621808,0.02152321146456176
10,55.0,0.7976192021871183,0.02002091974402067
11,60.0,0.7975195019872681,0.01949509356759035
12,65.0,0.7998177533610817,0.01927149934355493
13,70.0,0.7989187027365439,0.021757045849748236
14,75.0,0.7977194520122557,0.019344148019148345
15,80.0,0.7977190520623804,0.015800286521461832
16,85.0,0.8003167545597831,0.01963538243447755
17,90.0,0.7976191024867187,0.018573348840262432
18,95.0,0.7966197518623306,0.02039939901718351
