,max depth,accuracy,std
0,5.0,0.6895728271728272,0.09653991905549511
1,10.0,0.8055108891108891,0.056468042078222695
2,15.0,0.8745703296703298,0.023007533702664333
3,20.0,0.8971585414585415,0.008984375661610344
4,25.0,0.9033555444555443,0.006488610083546927
5,30.0,0.9026555444555445,0.007678373958676099
6,35.0,0.9035553446553447,0.006383510154062897
7,40.0,0.9033553446553446,0.007682938594155976
8,45.0,0.9028558441558442,0.0062526246037815075
9,50.0,0.9041551448551448,0.00608003003797755
10,55.0,0.9033559440559442,0.006557588354568982
11,60.0,0.9032558441558443,0.0059538762253798705
12,65.0,0.9023556443556444,0.0075821912177846075
13,70.0,0.9037552447552446,0.006253437281915018
14,75.0,0.904355044955045,0.006056092094810553
15,80.0,0.9031557442557443,0.00633727863344699
16,85.0,0.9040553446553445,0.005486223659427994
17,90.0,0.9024559440559441,0.007668274556132499
18,95.0,0.9041555444555446,0.005393477086281588
