,max depth,accuracy,std
0,5.0,0.8074313469997003,0.05838140856837798
1,10.0,0.9276514118038095,0.020565580651375568
2,15.0,0.9623348239501958,0.007674101787320384
3,20.0,0.9763347546191788,0.002165797755973475
4,25.0,0.9776894419057058,0.0012968248015285853
5,30.0,0.9780507380694574,0.0012651047839063703
6,35.0,0.9777797761423814,0.0009214366739867519
7,40.0,0.9779604038327816,0.0012259365790129725
8,45.0,0.9780507788524085,0.0006754770555420984
9,50.0,0.977870069596106,0.0009483743299366569
10,55.0,0.9776894419057058,0.0008381656447062453
11,60.0,0.977870069596106,0.0014000891152831818
12,65.0,0.9781411130890841,0.000786837783407304
13,70.0,0.977870110379057,0.0009474418972054769
14,75.0,0.9779604038327818,0.0009652467527307717
15,80.0,0.9780507380694574,0.0010539799121975118
16,85.0,0.9776894419057058,0.0010918507713569402
17,90.0,0.9779604446157328,0.0008277185360301234
18,95.0,0.9777797761423814,0.0011570056193098963
