,max depth,accuracy,std
0,5.0,0.724568950377411,0.05174788743733559
1,10.0,0.7998240770040379,0.028009960682731726
2,15.0,0.864924974425929,0.019628202116189836
3,20.0,0.8949802473136309,0.012215891992569302
4,25.0,0.90205916965058,0.007144176519599605
5,30.0,0.9026972038377922,0.007240466156634258
6,35.0,0.9038575490294962,0.007794787712262881
7,40.0,0.9036835856399306,0.007463255036119416
8,45.0,0.9031033709019004,0.0066779688723567
9,50.0,0.9031033204191846,0.008073000709270096
10,55.0,0.9039735414631338,0.007702950232074782
11,60.0,0.9043217207925742,0.007374828234447839
12,65.0,0.9033354568029722,0.006801174046013574
13,70.0,0.9045538066643466,0.007629733467024114
14,75.0,0.903161308231984,0.007252724264305164
15,80.0,0.903799460241499,0.007328119834494411
16,85.0,0.9034515670784454,0.006861738931505756
17,90.0,0.9033935119358256,0.007142567490500352
18,95.0,0.9026972543302744,0.00675883494205706
