,VR,VFA,RPA,RCA,OA
MatthewEntwistle_DontYouEver,0.9478520286396181,0.5028414136032676,0.3211217183770883,0.4602625298329356,0.42205478057224316
MatthewEntwistle_FairerHopes,0.8101025989346871,0.5266520934925172,0.13652450577342437,0.27430021806742216,0.2913197194799173
MatthewEntwistle_TheArch,0.9890115403913698,0.48753761864341383,0.5995985950827898,0.618866031108881,0.550340254754842
MatthewEntwistle_Lontano,0.8508369085745362,0.6916328544796578,0.13012870868330412,0.20977098314097528,0.19345098955898396
MusicDelta_Gospel,0.9791048184517013,0.31685707624154813,0.7824845855218087,0.7853391185202101,0.7498275465624281
MatthewEntwistle_TheFlaxenField,0.8693875491877712,0.6481481481481481,0.20598325093330644,0.2868025426294017,0.29997129117921484
MatthewEntwistle_ImpressionsOfSaturn,0.9292187117315699,0.6585121997915293,0.20407788390889053,0.25593926034778347,0.3060576877535877
