,max depth,accuracy,std
0,5.0,0.7754913000535373,0.027429647875312144
1,10.0,0.8813692637817342,0.01592395267371027
2,15.0,0.9306667083627426,0.010526894141896692
3,20.0,0.955273482127765,0.004333904434926938
4,25.0,0.9608975001294097,0.0030539468291952056
5,30.0,0.9616881297047876,0.002627738068082024
6,35.0,0.9616004106435833,0.003087530058262647
7,40.0,0.9621273040230784,0.0023019577991402135
8,45.0,0.9619518659345969,0.0030249831911852505
9,50.0,0.9621273812744737,0.002300750831525524
10,55.0,0.9621274198662446,0.0024778419637072973
11,60.0,0.9616882455140268,0.002970830203678724
12,65.0,0.962390963103273,0.002202180403870129
13,70.0,0.9619518659685238,0.0028813558842802267
14,75.0,0.9621274198662446,0.0024464525527971093
15,80.0,0.9617759259495333,0.002502448940827944
16,85.0,0.9615123054950365,0.0027323043009112166
17,90.0,0.9627423797685889,0.002146589914645357
18,95.0,0.9618636836025084,0.002301825638015499
