,max depth,accuracy,std
0,5.0,0.6599354305028935,0.025077453119785584
1,10.0,0.656107124453254,0.029343113509211045
2,15.0,0.6505373658312543,0.02130192013272973
3,20.0,0.6504794958212248,0.019714366058147713
4,25.0,0.6499576054767315,0.017559482113575282
5,30.0,0.6504214405809405,0.017536376728219904
6,35.0,0.6512341115633546,0.01891114535174931
7,40.0,0.6489132021871175,0.01880351463836642
8,45.0,0.6505958079787287,0.0187146180174799
9,50.0,0.6521629095218501,0.017433518411622637
10,55.0,0.6508271028569571,0.02010822385045119
11,60.0,0.6468824841907912,0.015686067302156097
12,65.0,0.6482753698819359,0.016097159130114592
13,70.0,0.646475340785687,0.015328541398525629
14,75.0,0.6479266182392547,0.01587482729648909
15,80.0,0.6468823160420357,0.020060433698935405
16,85.0,0.6469983420917516,0.01759096418006583
17,90.0,0.6482164394907152,0.016541875564976046
18,95.0,0.6493776432694774,0.019508557212238858
