,max depth,accuracy,std
0,5.0,0.7057106431949937,0.05633335261050794
1,10.0,0.7753966511649746,0.04136100869752698
2,15.0,0.8378866329340087,0.02871757859340715
3,20.0,0.864750960612246,0.018247915037080252
4,25.0,0.8731060185655423,0.010623356519388302
5,30.0,0.8746147619330193,0.009153204710960679
6,35.0,0.8732799819258087,0.009516387269421563
7,40.0,0.8740926359927528,0.009144439250603768
8,45.0,0.874092383549875,0.010114189706345885
9,50.0,0.8750788326525344,0.009485675879069028
10,55.0,0.8754269446814533,0.008745126127213697
11,60.0,0.8742085443178302,0.009334768479041734
12,65.0,0.8739183696092283,0.00910217939364945
13,70.0,0.8760073277049688,0.008978240254186653
14,75.0,0.8743828275289267,0.008523829669450771
15,80.0,0.8763554060006127,0.007422846848363297
16,85.0,0.8758330107703637,0.009133283820479187
17,90.0,0.8746726992142706,0.009111382460385429
18,95.0,0.8756011100800135,0.008821898001608182
