,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.8566138819124138,0.529321076335555,0.3137872776799592,0.35602002477424405,0.36814183984780147
std,0.09754824038966928,0.10509141796500857,0.2711978227656008,0.2590239825070118,0.20078139160595826
min,0.7556798665292703,0.42124408875954894,0.14225428136807497,0.19809607929731587,0.18939800613496932
25%,0.7829719265229284,0.4510051686808465,0.15770109978457306,0.21126178480731772,0.25916015716199714
50%,0.8577920332795994,0.5269799398998253,0.19828919465115896,0.2420093152150341,0.3150182605880181
75%,0.9314339886690849,0.6052958475545338,0.35437537254654505,0.3867675551819605,0.4239999432738224
max,0.9551915945611866,0.6420803367830206,0.7163164400494437,0.7419653893695921,0.6531328320802005
