,max depth,accuracy,std
0,5.0,0.6919162153147024,0.06318295447025497
1,10.0,0.7511447144842116,0.06254534542383164
2,15.0,0.7840063045891732,0.04201595626895979
3,20.0,0.7993846633232283,0.023542541133967327
4,25.0,0.8035147934344083,0.018117477638585126
5,30.0,0.8070294237316474,0.018999237585471507
6,35.0,0.8056237955943006,0.018726396573920546
7,40.0,0.8059750576550455,0.017663957593632727
8,45.0,0.8064133827508169,0.020004470532080754
9,50.0,0.8050969792965667,0.018062567210031237
10,55.0,0.8062391797686365,0.015522731041210141
11,60.0,0.8051842351886671,0.020272914072324358
12,65.0,0.8084354762766928,0.018220201348745187
13,70.0,0.8063269376930261,0.017944601695208413
14,75.0,0.8039539292966358,0.020654020074532483
15,80.0,0.805711514451944,0.017817174906804786
16,85.0,0.8047448288108485,0.016036703679889835
17,90.0,0.8065018351574477,0.015969533746750204
18,95.0,0.8059750578246796,0.020548610324640247
