,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.9372604221055312,0.7480427359444125,0.4050135573596595,0.4515971428599517,0.34338064590716655
std,0.03911124054794241,0.04984194420124864,0.198135581313541,0.1731799368610557,0.12838523025772366
min,0.8786340897556731,0.6966828614508292,0.19756398172986298,0.28637714782860874,0.21938677431757017
25%,0.9362698181199813,0.713172346092912,0.2648878408583332,0.3158766213420102,0.24205085893123857
50%,0.9557902854487845,0.7442318075406794,0.39576866107017966,0.4378272040971036,0.3369335856218121
75%,0.9567808894343341,0.7791021973921798,0.5358943775715059,0.573547725615045,0.43826337259774006
max,0.9588270277688824,0.8070244672454617,0.6309529255684158,0.6443570154169908,0.4802686380674719
