,max depth,accuracy,std
0,5.0,0.6285320376774649,0.05006655501322149
1,10.0,0.6308305887016532,0.04821142618403405
2,15.0,0.6310303889014535,0.04749128512690786
3,20.0,0.6319276924974077,0.04012553776077896
4,25.0,0.6339264932968082,0.03967898448043875
5,30.0,0.6341263434216957,0.038722212358915944
6,35.0,0.6317269437209466,0.03520129295746858
7,40.0,0.6283303902494307,0.041031217897292506
8,45.0,0.6297281429215462,0.03417423574692589
9,50.0,0.6286294415229947,0.03841823134625982
10,55.0,0.629828492347233,0.03775390175621041
11,60.0,0.6317269936460341,0.03422790951804736
12,65.0,0.6278300909485317,0.03790273279618122
13,70.0,0.6319276425723203,0.038424508871157094
14,75.0,0.6338259441707718,0.03737625314431452
15,80.0,0.6321272929968582,0.036765215823993586
16,85.0,0.6337258942956094,0.03495319928556268
17,90.0,0.635125244570522,0.03441706767135081
18,95.0,0.629729341123644,0.039680816793258473
