,max depth,accuracy,std
0,5.0,0.6634558657098986,0.08221366639072458
1,10.0,0.773017591725955,0.06088091941763893
2,15.0,0.8359709299124594,0.0328913302110903
3,20.0,0.8578279408076248,0.016274897342168925
4,25.0,0.8616213262207868,0.011786489876079451
5,30.0,0.8639698124595995,0.008966461590205364
6,35.0,0.8644209942475648,0.007770275144408249
7,40.0,0.863608638644701,0.008236372200500532
8,45.0,0.8637892255521502,0.009128564936719485
9,50.0,0.8648731548263564,0.008459346187651672
10,55.0,0.8636085978617499,0.010121774397767435
11,60.0,0.8639694046300883,0.009162316841695085
12,65.0,0.8641501954522932,0.008551936287132734
13,70.0,0.8634277254736429,0.008781086622212502
14,75.0,0.8636988505325233,0.009675303841337147
15,80.0,0.8629762174220689,0.010261743890751844
16,85.0,0.8646922416552985,0.008019513070294517
17,90.0,0.8636986466177679,0.007921293711677742
18,95.0,0.8632470570002916,0.009520606465063053
