,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.8576731884474599,0.4576325972210642,0.4539398915197155,0.48132515622326527,0.47618939742871386
std,0.132603879594878,0.23038947449535313,0.2876166600373259,0.27267448651147425,0.2729673621537048
min,0.6596496393346092,0.20662686065091246,0.13634133176308946,0.1805535109671721,0.19309815950920245
25%,0.8445259745024221,0.29447228446065465,0.24761056953383231,0.28587181622759744,0.2675471810890393
50%,0.9184325584637092,0.4638854657741307,0.4866497846486155,0.5080348672225243,0.49238059121718253
75%,0.9315797724087471,0.6270457785345402,0.6929791066344988,0.703488207218192,0.7010228075568572
max,0.9341779975278122,0.6961325966850829,0.7061186650185414,0.7286773794808405,0.7268982477712881
