,max depth,accuracy,std
0,5.0,0.6741826173826173,0.06239991417888047
1,10.0,0.7734225774225775,0.06168006994089052
2,15.0,0.8394898101898102,0.030032557513204244
3,20.0,0.870674025974026,0.013218737948800147
4,25.0,0.8763714285714286,0.008248942520682765
5,30.0,0.8758721278721279,0.0072154887209224345
6,35.0,0.876871028971029,0.00784064530040912
7,40.0,0.8767715284715285,0.007820365245737154
8,45.0,0.876871028971029,0.008800440936163202
9,50.0,0.8772714285714287,0.00811742060219971
10,55.0,0.8773703296703296,0.009613804764538155
11,60.0,0.8770714285714286,0.006957056082905249
12,65.0,0.8775712287712288,0.00696957216855081
13,70.0,0.874373026973027,0.007468300325040514
14,75.0,0.8747734265734266,0.006365631422876498
15,80.0,0.875672127872128,0.008015806702550745
16,85.0,0.8770717282717282,0.007899257990982888
17,90.0,0.8781714285714285,0.006448340102596342
18,95.0,0.8750718281718282,0.009610085078490883
