,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.8080579369053367,0.5378459956777647,0.3724346384860572,0.4292587373343206,0.43808615375857896
std,0.13970383960370833,0.1337169710357295,0.21996788713254412,0.17892918423038143,0.10810792785021582
min,0.6017545131588486,0.42123423067246524,0.11114333357500181,0.23946929601972014,0.29062795834648153
25%,0.7903472661634663,0.43205926968017866,0.2413110699868104,0.30119224514057674,0.3904914763224912
50%,0.859928417441554,0.5148380962245059,0.38365691298895027,0.4266916971469095,0.46945682896865687
75%,0.8776390881834243,0.620624822222092,0.514780481488197,0.5547581893406534,0.5170515064047446
max,0.9106203995793901,0.7004735595895817,0.6112813943913262,0.6241822590237431,0.5228029987505206
