,max depth,accuracy,std
0,5.0,0.6991173350763092,0.06937256109513733
1,10.0,0.7661192691292505,0.04211707659500955
2,15.0,0.795645172136883,0.026914575526824993
3,20.0,0.8010645550684903,0.01911311912845916
4,25.0,0.8049886975065175,0.020925069220436843
5,30.0,0.8045217133476609,0.019718699515466113
6,35.0,0.804802654975956,0.021271761288365502
7,40.0,0.8044272511326456,0.018681624256190344
8,45.0,0.8039611840642464,0.020542196292879504
9,50.0,0.8045214948858938,0.02319696950825188
10,55.0,0.8040540305601136,0.020391608318284394
11,60.0,0.800877289437738,0.021628711375713906
12,65.0,0.80508364025579,0.01844092697620804
13,70.0,0.8049891777958855,0.021068258199899374
14,75.0,0.8044282991777187,0.021981619612102064
15,80.0,0.8041474447300555,0.02246534194860815
16,85.0,0.8035870027089034,0.021527035945773088
17,90.0,0.8060172154239525,0.02082566410641793
18,95.0,0.8046154333232616,0.01995493424998111
