,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.8492761940048197,0.505383607140367,0.3104621726610516,0.35058016882202997,0.37561937560699626
std,0.11390854691892804,0.11564000844699072,0.267064863285119,0.25719943752921653,0.20086897572783385
min,0.7380391579567201,0.3983266642415424,0.14328475391334217,0.19473477599489672,0.1928680981595092
25%,0.7575726883041299,0.41160281224487844,0.15992155487456688,0.21189358669697073,0.2668126314299828
50%,0.8553114010229044,0.49665913562426744,0.19545007714169904,0.23651853679123452,0.3253143094859505
75%,0.947014906723594,0.5904399305197561,0.3459906949281837,0.37520511891629377,0.434121053662964
max,0.9484428160167495,0.629889493071391,0.707663782447466,0.734548825710754,0.6589807852965748
