,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.9415691578801619,0.7619169117286773,0.3232820174333839,0.36911372219880917,0.28103699666806126
std,0.04999808545527239,0.020598453475327714,0.266350719829736,0.2510082887805887,0.14929640629338525
min,0.8900638103919781,0.7356726938400245,0.16237303106138673,0.22016487830410889,0.17390720858895706
25%,0.9030326609742643,0.7527613891748116,0.16606761002915194,0.23093920279404578,0.1924703259821972
50%,0.9453684624802803,0.7635663241079438,0.20598320536821293,0.25623524010341314,0.22532924451365738
75%,0.983904959386178,0.7727218466618094,0.3631976127724449,0.3944097595081766,0.3138959151995214
max,0.9854758961681088,0.7848623048587967,0.7187886279357231,0.7438195302843016,0.49958228905597324
