,max depth,accuracy,std
0,5.0,0.7666175117478787,0.06709953798083568
1,10.0,0.9107653073455669,0.026900872941249414
2,15.0,0.950141900592574,0.007135994191074703
3,20.0,0.9599865386038141,0.0033138294007271757
4,25.0,0.9611601495506209,0.0014466153759278724
5,30.0,0.9618827826242178,0.0018339699056032534
6,35.0,0.961792407604591,0.0016963142866025303
7,40.0,0.9617924076414486,0.0015453179306090259
8,45.0,0.9617020325849642,0.0013734545038851232
9,50.0,0.961792570773253,0.0021396522537452055
10,55.0,0.9618827418412668,0.0016719717085957476
11,60.0,0.9615214456775151,0.0015658762509899392
12,65.0,0.9621537853711025,0.0018730909868937041
13,70.0,0.9618827418781244,0.001377786514971374
14,75.0,0.9616119022999017,0.0020303555682469263
15,80.0,0.9616119839026614,0.002257099938831956
16,85.0,0.9622441604644447,0.0017176259340270766
17,90.0,0.9620634511712846,0.0019077859372585509
18,95.0,0.9619731577544174,0.0016652423629055521
