,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.7895912306368313,0.5585959778958692,0.35465068650444925,0.4118598360100389,0.41903689369460856
std,0.17280635559906027,0.1141050500230469,0.2237414829381726,0.17924465683974503,0.09578757794484842
min,0.5335315014862612,0.449771771555907,0.08199811498586239,0.21402160516203872,0.2945724203218681
25%,0.7632832075974789,0.4704803025807174,0.23343328268968327,0.2950274833094371,0.369923381897076
50%,0.8598667631067675,0.5475941520974472,0.3665959245557221,0.4076370912241355,0.4367528000521065
75%,0.8861747861461198,0.6357098274125991,0.487813328370488,0.5244694439247373,0.4858663118496391
max,0.905099894847529,0.6894238358326756,0.6034127819204904,0.6181435564298459,0.5080695543523532
