0,0.325079,198.275,0.449571134404
0,0.327982,198.275,0.416045301832
0,0.330884,199.424,0.448656117915
0,0.333787,198.275,0.423538063757
0,0.336689,198.275,0.48935654678
0,0.339592,198.275,0.518528696837
0,0.342494,197.133,0.532956850238
0,0.345397,197.133,0.528970877394
0,0.348299,195.998,0.536418740033
0,0.351202,195.998,0.526745266222
0,0.354104,195.998,0.527173357692
0,0.357007,194.869,0.512708820387
0,0.359909,194.869,0.514387124743
0,0.362812,194.869,0.517632259363
0,0.365714,195.998,0.526311755872
0,0.368617,195.998,0.520231773212
0,0.371519,195.998,0.514839214108
0,0.374422,197.133,0.497879669913
0,0.377324,197.133,0.488077691248
0,0.380227,195.998,0.478871015188
0,0.383129,197.133,0.461063029308
0,0.386032,195.998,0.452585579588
0,0.388934,195.998,0.456354023131
0,0.391837,195.998,0.45790072613
0,0.394739,195.998,0.435301676756
0,0.397642,195.998,0.447281270805
0,0.400544,195.998,0.429358714332
0,0.403447,195.998,0.43720138104
0,0.406349,195.998,0.440668689715
0,0.409252,195.998,0.421945687346
0,0.412154,195.998,0.43367833532
0,0.415057,195.998,0.451878028767
0,0.417959,195.998,0.454609143972
0,0.420862,195.998,0.446360061311
0,0.423764,195.998,0.45195698958
0,0.426667,195.998,0.453723544257
0,0.429569,195.998,0.464566721888
0,0.432472,195.998,0.463559584449
0,0.435374,195.998,0.475772964437
0,0.438277,195.998,0.481537103841
0,0.441179,195.998,0.485369799811
0,0.444082,195.998,0.480842713155
0,0.446984,195.998,0.478466147486
0,0.449887,195.998,0.481946616297
0,0.452789,195.998,0.483575376612
0,0.455692,195.998,0.478246295809
0,0.458594,195.998,0.489193980399
0,0.461497,195.998,0.494488225549
0,0.464399,195.998,0.486961402096
0,0.467302,195.998,0.488499589713
0,0.470204,195.998,0.486277849169
0,0.473107,195.998,0.488876588893
0,0.476009,195.998,0.488308380684
0,0.478912,195.998,0.491463716732
0,0.481814,195.998,0.494492870303
0,0.484717,195.998,0.490362910093
0,0.487619,195.998,0.49863212002
0,0.490522,195.998,0.498690953568
0,0.493424,195.998,0.498599606744
0,0.496327,195.998,0.497762776943
0,0.499229,195.998,0.498616637508
0,0.502132,195.998,0.495198872873
0,0.505034,195.998,0.496847760455
0,0.507937,195.998,0.513159361501
0,0.510839,195.998,0.510339995975
0,0.513741,195.998,0.50870581678
0,0.516644,195.998,0.509037916673
0,0.519547,195.998,0.517345832882
0,0.522449,195.998,0.513486816641
0,0.525351,195.998,0.521732802799
0,0.528254,195.998,0.520654445803
0,0.531156,195.998,0.522190311044
0,0.534059,195.998,0.52717026119
0,0.536961,195.998,0.523753270681
0,0.539864,195.998,0.527809688956
0,0.542766,195.998,0.526782424252
0,0.545669,195.998,0.523365433743
0,0.548571,195.998,0.525723420397
0,0.551474,195.998,0.528865596309
0,0.554376,195.998,0.522061032064
0,0.557279,195.998,0.537484711019
0,0.560181,195.998,0.529100930499
0,0.563084,195.998,0.520547616467
0,0.565986,195.998,0.529004164796
0,0.568889,195.998,0.534564709161
0,0.571791,195.998,0.546682871696
0,0.574694,195.998,0.55075554661
0,0.577596,195.998,0.564488535199
0,0.580499,195.998,0.553435569524
0,0.583401,195.998,0.554128411959
0,0.586304,195.998,0.561270494976
0,0.589206,195.998,0.562116614284
0,0.592109,195.998,0.568513214324
0,0.595011,195.998,0.565601727848
0,0.597914,195.998,0.569897350942
0,0.600816,195.998,0.570323894162
0,0.603719,195.998,0.567725154438
0,0.606621,195.998,0.572770131137
0,0.609524,195.998,0.569120128815
0,0.612426,195.998,0.567265323817
0,0.615329,195.998,0.572706652836
0,0.618231,195.998,0.57074347025
0,0.621134,195.998,0.572994627568
0,0.624036,195.998,0.565225502795
0,0.626939,195.998,0.571917818824
0,0.629841,195.998,0.580098004304
0,0.632744,195.998,0.568962981313
0,0.635646,195.998,0.566672343588
0,0.638549,195.998,0.564159531809
0,0.641451,195.998,0.564552013501
0,0.644354,195.998,0.563544876062
0,0.647256,195.998,0.563639319389
0,0.650159,195.998,0.564023285699
0,0.653061,195.998,0.55789530725
0,0.655964,195.998,0.562634504327
0,0.658866,195.998,0.568956014182
0,0.661769,195.998,0.557145953645
0,0.664671,195.998,0.558718976916
0,0.667574,195.998,0.565487931382
0,0.670476,195.998,0.567548653796
0,0.673379,195.998,0.565269627955
0,0.676281,195.998,0.558128319064
0,0.679184,195.998,0.556340862995
0,0.682086,195.998,0.559511681556
0,0.684989,195.998,0.526968214402
0,0.687891,198.275,0.542340801065
0,0.690794,200.579,0.546141757884
0,0.693696,201.741,0.590239824119
0,0.696599,201.741,0.617951199121
1,0.345397,97.9989,0.519130192448
1,0.348299,96.8732,0.414858567248
1,0.351202,97.4344,0.352922324235
1,0.354104,97.4344,0.355015559925
1,0.357007,96.8732,0.360307482698
1,0.359909,96.8732,0.507941754788
1,0.362812,96.8732,0.496517208813
1,0.365714,97.4344,0.53322005295
1,0.368617,97.9989,0.554771710353
1,0.371519,97.9989,0.543384322408
1,0.374422,98.5666,0.531828175076
1,0.377324,98.5666,0.521742866432
1,0.380227,98.5666,0.51918825187
1,0.383129,98.5666,0.499501463097
1,0.386032,97.9989,0.488926132933
1,0.388934,97.9989,0.502360309031
1,0.391837,97.9989,0.495896360061
1,0.394739,97.9989,0.477332827571
1,0.397642,97.9989,0.489127405595
1,0.400544,97.9989,0.476195637028
1,0.403447,97.9989,0.483441452879
1,0.406349,97.4344,0.482025577111
1,0.409252,97.9989,0.473405688275
1,0.412154,97.4344,0.480582606945
1,0.415057,97.9989,0.491740853706
1,0.417959,97.9989,0.490456579294
1,0.420862,97.9989,0.495531746892
1,0.423764,97.9989,0.485503723544
1,0.426667,97.9989,0.48943086284
1,0.429569,97.4344,0.499698865132
1,0.432472,97.9989,0.500151728623
1,0.435374,97.9989,0.509271702612
1,0.438277,97.4344,0.503255972379
1,0.441179,97.9989,0.530434748951
1,0.444082,97.9989,0.514258619889
1,0.446984,97.9989,0.521865952407
1,0.449887,97.9989,0.526526962796
1,0.452789,97.9989,0.526165446129
1,0.455692,97.9989,0.516599575779
1,0.458594,97.9989,0.527493071576
1,0.461497,97.9989,0.535549396956
1,0.464399,97.9989,0.51551115515
1,0.467302,97.9989,0.522489123535
1,0.470204,97.9989,0.518416448621
1,0.473107,97.9989,0.514684388983
1,0.476009,97.9989,0.512670114106
1,0.478912,97.9989,0.519982504761
1,0.481814,97.9989,0.52063741504
1,0.484717,97.9989,0.511234111072
1,0.487619,97.9989,0.522604468253
1,0.490522,97.9989,0.522301785134
1,0.493424,97.9989,0.525320875072
1,0.496327,97.9989,0.520313056403
1,0.499229,97.9989,0.524530492808
1,0.502132,97.9989,0.52535648485
1,0.505034,97.9989,0.518186533311
1,0.507937,97.9989,0.533998823329
1,0.510839,97.9989,0.537372462803
1,0.513741,97.9989,0.542747217018
1,0.516644,97.9989,0.533932248525
1,0.519547,97.9989,0.547496477728
1,0.522449,97.9989,0.543087832293
1,0.525351,97.9989,0.542560652743
1,0.528254,97.9989,0.54005558222
1,0.531156,97.9989,0.550902630479
1,0.534059,97.9989,0.551097710136
1,0.536961,97.9989,0.543180727368
1,0.539864,97.9989,0.550568208209
1,0.542766,97.9989,0.553370542972
1,0.545669,97.9989,0.544949604422
1,0.548571,97.9989,0.54515165121
1,0.551474,97.9989,0.555463778662
1,0.554376,97.9989,0.549572682655
1,0.557279,97.9989,0.551710043506
1,0.560181,97.4344,0.551405812135
1,0.563084,97.9989,0.548199383796
1,0.565986,97.4344,0.547110963167
1,0.568889,97.9989,0.550983139544
1,0.571791,97.4344,0.562027589837
1,0.574694,97.9989,0.564248556256
1,0.577596,97.4344,0.554746938333
1,0.580499,97.4344,0.573233832386
1,0.583401,97.9989,0.57084255833
1,0.586304,97.9989,0.57617396151
1,0.589206,97.9989,0.579137314403
1,0.592109,97.4344,0.580945671864
1,0.595011,97.9989,0.580772267724
1,0.597914,97.4344,0.570790691913
1,0.600816,97.9989,0.583143414513
1,0.603719,97.9989,0.57969700723
1,0.606621,97.9989,0.589507501277
1,0.609524,97.9989,0.588389663875
1,0.612426,97.4344,0.582166467974
1,0.615329,97.9989,0.58825961077
1,0.618231,97.4344,0.573941383208
1,0.621134,97.9989,0.590479028937
1,0.624036,97.9989,0.584294539318
1,0.626939,97.9989,0.588911424546
1,0.629841,97.9989,0.591663441143
1,0.632744,97.4344,0.585639969654
1,0.635646,97.9989,0.577503135209
1,0.638549,97.4344,0.559567418601
1,0.641451,97.9989,0.574059050303
1,0.644354,97.9989,0.576624502624
1,0.647256,97.9989,0.571595008438
1,0.650159,97.9989,0.571048475747
1,0.653061,97.4344,0.572183343913
1,0.655964,97.9989,0.576444905479
1,0.658866,97.4344,0.561098639087
1,0.661769,97.4344,0.571785443342
1,0.664671,97.9989,0.576372911796
1,0.667574,97.9989,0.576068680425
1,0.670476,97.9989,0.570871200978
1,0.673379,97.4344,0.577945935066
1,0.676281,97.9989,0.576313304123
1,0.679184,97.4344,0.557564755609
1,0.682086,97.9989,0.578285776216
1,0.684989,97.9989,0.561747356361
1,0.687891,98.5666,0.549063307994
1,0.690794,99.1376,0.545833655886
1,0.693696,100.289,0.600643298394
1,0.696599,100.87,0.685230457199
1,0.699501,102.043,0.689422347459
1,0.702404,103.826,0.571577977674
1,0.705306,105.641,0.508214247008
1,0.708209,108.737,0.481232098345
1,0.711111,110.0,0.423267893914
1,0.714014,113.223,0.405535772345
1,0.716916,114.539,0.537113130719
1,0.719819,115.87,0.573504776355
1,0.722721,115.87,0.583834708697
1,0.725624,117.216,0.598525290684
1,0.728526,117.216,0.581079595597
1,0.731429,118.578,0.584635154593
1,0.734331,121.35,0.585163882395
1,0.737234,126.357,0.464703742123
1,0.740136,127.825,0.464216042979
1,0.743039,128.565,0.44746783508
