,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.9049849494810714,0.5460495673272907,0.4566825581601611,0.4860444201933399,0.44418231863850965
std,0.07525096013245858,0.22018006582673733,0.2804123009206573,0.26672429972064454,0.25540328514329785
min,0.7954757348250651,0.2976200487763855,0.15084155257863488,0.1953236174493351,0.1934240797546012
25%,0.885966176789749,0.4042522293639763,0.25340439445380697,0.2935075605137534,0.24005687194243697
50%,0.9330911168400926,0.5470775869830422,0.47978612000628296,0.5034443369772162,0.450106332413552
75%,0.9521098895314151,0.6888749249463567,0.683064283712637,0.6959811966568028,0.6542317791096247
max,0.9582818294190358,0.7924230465666929,0.7163164400494437,0.7419653893695921,0.6830925299723333
