,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.9504822154911567,0.6659824477071339,0.30855475840726354,0.38100732341969196,0.30039966379990257
std,0.08245722078251552,0.14188784929272844,0.20534730682046232,0.16221362385047655,0.1429495245554346
min,0.8270303435966087,0.5471236230110159,0.14621241911843563,0.28395238265470274,0.2084387859585402
25%,0.9451250937855875,0.5533929128520672,0.18324403516782845,0.28860857759138653,0.22925548380424532
50%,0.9895817228066888,0.6369350491810566,0.2422471607425144,0.30872385440816896,0.23976393392257656
75%,0.994938844512258,0.7495245840361233,0.36755788398194944,0.4011226002364744,0.31090811391823375
max,0.9957350727546412,0.8429360694554064,0.6035122930255896,0.622629202207727,0.5136320013959169
