,max depth,accuracy,std
0,5.0,0.7156473415278336,0.05459165678393271
1,10.0,0.8101064631606392,0.03208054138410448
2,15.0,0.8643218488040066,0.019164097972891845
3,20.0,0.8831271965343944,0.010082862685183346
4,25.0,0.8867302790347033,0.006408849317254936
5,30.0,0.888400878813502,0.005434704621292472
6,35.0,0.8884002611076806,0.00580530831784639
7,40.0,0.8905966346974982,0.006162384991483701
8,45.0,0.8885765098608378,0.005784480827417736
9,50.0,0.8895427320274878,0.005989370984446996
10,55.0,0.8893662515540715,0.006123893396107195
11,60.0,0.8890154526963574,0.004127603786874649
12,65.0,0.8892786869956579,0.00522937833548705
13,70.0,0.8895421529473643,0.005798381166756888
14,75.0,0.8887513689370493,0.006262080588245587
15,80.0,0.8900694324481288,0.004820412075772994
16,85.0,0.8883126964135599,0.007309733522897587
17,90.0,0.8875217964922252,0.006322433656100288
18,95.0,0.8898056962183194,0.006369520901178092
