,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.8544423004651802,0.4404495668565683,0.4406197014455858,0.4678797544320278,0.47897047319552
std,0.08798229324541189,0.21357013627385008,0.2917712232339755,0.2766215147482562,0.27382520546535505
min,0.7472152706217184,0.252455438341215,0.14622896118553413,0.19964178811521666,0.19231211656441718
25%,0.8027344170245148,0.257693793989475,0.21163610464969584,0.2441139170603499,0.27101901998995254
50%,0.8631852945114049,0.43319272659304653,0.4610915477619398,0.4791710004677575,0.5024699340570352
75%,0.9148931779520704,0.6159484994601399,0.6900751445578297,0.7029368378394354,0.7104213872626026
max,0.9441833422161926,0.6429573758989651,0.6940667490729295,0.7135352286773795,0.7186299081035923
