,max depth,accuracy,std
0,5.0,0.6728442234008496,0.057142878964160176
1,10.0,0.843019121086621,0.04055879682006692
2,15.0,0.9057013749971962,0.015288536858207824
3,20.0,0.9227716093564247,0.004807152469429308
4,25.0,0.9264749052306174,0.0036445060526131847
5,30.0,0.9266555737039688,0.0030358010205040475
6,35.0,0.9269264132821915,0.002754975328405402
7,40.0,0.926745704025889,0.002540905715361893
8,45.0,0.925752272120163,0.002679933087453149
9,50.0,0.9262038617376392,0.0030109338821035945
10,55.0,0.9262038209546881,0.0026208616513805415
11,60.0,0.9261136090668657,0.0029680004884172786
12,65.0,0.9257523536860649,0.002882898493164298
13,70.0,0.9264749867965196,0.0033993264291379316
14,75.0,0.9263844078621373,0.002597807433429453
15,80.0,0.926745704025889,0.002002028860837028
16,85.0,0.9262037801717369,0.0026220810715129935
17,90.0,0.9264749460135686,0.0030054026790016343
18,95.0,0.9262039433035415,0.0031153474516812853
