,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.8737401484248896,0.5865556763974666,0.297694656654536,0.37183727761460617,0.32591871980697884
std,0.11659031213236436,0.14650396382365133,0.2157015436383567,0.16911976267822879,0.15651527161147
min,0.7426651048639,0.4671970624235006,0.11550423622779109,0.260393951310192,0.23204729429493248
25%,0.7936722105097582,0.47189032201454867,0.16711652090433732,0.27408024820238064,0.24475374879973594
50%,0.880889340002375,0.5521805406044932,0.23595631210435852,0.30243894435083485,0.2558452005977076
75%,0.9609572779175062,0.6668458949874112,0.3665344478545572,0.4001959737630604,0.3370101716049505
max,0.9905168088309082,0.7746645619573796,0.6033617661816357,0.622077270446563,0.5599371837375676
