,max depth,accuracy,std
0,5.0,0.6961226957444115,0.07772957720201965
1,10.0,0.7007968588352897,0.06317235326735127
2,15.0,0.6998642000637313,0.05611180197419197
3,20.0,0.7014535089289222,0.045647454706641354
4,25.0,0.7014536398835377,0.04574767169725457
5,30.0,0.7052842806444712,0.04815179114848982
6,35.0,0.7013603565457663,0.046160495078659346
7,40.0,0.7047248861786133,0.04290214195080834
8,45.0,0.7020144311986276,0.04634565572180752
9,50.0,0.700331620737973,0.049122657819073934
10,55.0,0.7039762186418261,0.04765832071240413
11,60.0,0.7023879137620206,0.051160631756029154
12,65.0,0.7034152527205821,0.049606868014436444
13,70.0,0.7011727422333001,0.048704048703891195
14,75.0,0.7031353590557299,0.04628572462814734
15,80.0,0.7016401192560032,0.04810143505691705
16,85.0,0.7022009978741701,0.04587871996198113
17,90.0,0.6985567928341634,0.04947453565238176
18,95.0,0.7014536835350762,0.05131009273036858
