,VR,VFA,RPA,RCA,OA
count,4.0,4.0,4.0,4.0,4.0
mean,0.9205162869392004,0.6604803347104686,0.3217211581596477,0.36559568743172605,0.3230827510338881
std,0.05937735210614517,0.07420225911793607,0.26726523004114366,0.25344582713996056,0.18222241708610848
min,0.8670920692798542,0.5620225536558748,0.15950242897099956,0.21951059931954986,0.18109662576687116
25%,0.8703134265647744,0.6376708238261661,0.16534995950655515,0.22242144491306132,0.2285679873937808
50%,0.9190749199554082,0.6690934024158379,0.204296787865934,0.24952631006152642,0.2607132627014668
75%,0.9692777803298342,0.6919029133001404,0.3606679865190265,0.3927005525801912,0.35522802634157413
max,0.9768232385661311,0.7417119803543238,0.7187886279357231,0.7438195302843016,0.5898078529657477
